id_produto,nome_medicamento,categoria_regulatoria,numero_registro_produto,data_vencimento_registro,numero_processo,classe_terapeutica,cod_empresa,empresa_detentora_registro,principio_ativo
6876,SPECTOLAB BALSAMICO,SIMILAR,118190015,2029-01-11,250000024489939,EXPECTORANTES BALSAMICOS E MUCOLITICO,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,GUAIFENESINA
6877,SPECTOLAB EXP,SIMILAR,118190199,2029-01-12,25351338436201938,EXPECTORANTES BALSAMICOS E MUCOLITICO,92265552000140,MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,GUAIFENESINA +  MALEATO DE DEXCLORFENIRAMINA +  SULFATO DE PSEUDOEFEDRINA
6878,SPIOLTO,NOVO,103670177,2029-01-05,25351781502201461,BRONCODILATADORES,60831658000177,BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,BROMETO DE TIOTRÓPIO MONOIDRATADO +  CLORIDRATO DE OLODATEROL
6879,SPIRIVA RESPIMAT,NOVO,103670137,2027-01-06,253510166110166,BRONCODILATADORES,60831658000177,BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,BROMETO DE TIOTRÓPIO MONOIDRATADO
6880,SPORANOX,NOVO,112360028,2025-01-01,2500001100987,ANTIMICOTICOS SISTEMICOS,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,ITRACONAZOL
6881,SPOX,SIMILAR,102980568,2031-01-10,25351759450202013,ANTIBIOTICOS SISTEMICOS SIMPLES,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,SULFATO DE POLIMIXINA B
6882,SPRAVATO,NOVO,112363435,2030-01-11,25351068398201941,ANTIDEPRESSIVOS,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,CLORIDRATO DE ESCETAMINA
6883,SPRYCEL,NOVO,101800392,2027-01-12,25351344647200695,ANTINEOPLASICO,56998982000107,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,DASATINIBE
6884,SS WHITE 100,SIMILAR,104110001,2028-01-06,2500100503861,ANESTESICOS LOCAIS,68567650000157,SS WHITE ARTIGOS DENTARIOS LTDA,CLORIDRATO DE FENILEFRINA +  CLORIDRATO DE LIDOCAINA
6885,STABIL,SIMILAR,105730429,2027-01-04,25351777421201012,ANTIPARKINSONIANOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,DICLORIDRATO DE PRAMIPEXOL
6886,STABLON,NOVO,112780052,2027-01-03,250000135669684,ANTIDEPRESSIVOS,42374207000176,LABORATÓRIOS SERVIER DO BRASIL LTDA,TIANEPTINA SÓDICA
6887,STALEVO,NOVO,100470632,2029-01-03,25351602773202028,ANTIPARKINSONIANOS,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,CARBIDOPA +  CARBIDOPA (PORT. 344/98 LISTA C 1) +  ENTACAPONA +  LEVODOPA
6888,STANGLIT,SIMILAR,100330165,2027-01-09,25351007564201072,ANTIDIABETICOS,61230314000175,LIBBS FARMACÊUTICA LTDA,CLORIDRATO DE PIOGLITAZONA
6889,STARFOR C,ESPECÍFICO,138410041,2025-01-04,25351748853200811,"VITAMINAS, OUTRAS ASSOCIAÇÕES",02456955000183,NATULAB LABORATÓRIO S.A,ASPARTATO DE ARGININA +  ÁCIDO ASCÓRBICO
6890,STAVIGILE,NOVO,100330145,2028-01-02,25351045767200360,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,61230314000175,LIBBS FARMACÊUTICA LTDA,MODAFINILA
6891,STEATON,FITOTERÁPICO,105730520,2028-01-08,25351539631201543,"COLAGOGOS, COLERETICOS E HEPATOPROTETORES",60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,SILYBUM MARIANUM (L.) GAERTN
6892,STELAZINE,SIMILAR,101070150,2029-01-06,250000300459890,ANSIOLITICOS SIMPLES,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,DICLORIDRATO DE TRIFLUOPERAZINA
6893,STELE,SIMILAR,109740237,2026-01-03,25351195778201765,ESTROGENOS SIMPLES,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,ESTRIOL
6894,STER,SIMILAR,104971287,2026-01-05,25351021299200338,GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,ACETATO DE PREDNISOLONA
6895,STEZZA,NOVO,174650008,2029-01-03,25351568141202028,ANTICONCEPCIONAIS,09058502000148,FARMA VISION IMPORTAÇÃO E EXPORTAÇÃO DE MEDICAMENTOS LTDA,ACETATO DE NOMEGESTROL +  ESTRADIOL HEMI-HIDRATADO
6896,STIEFCORTIL,SIMILAR,106750011,2025-01-01,2500102300584,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,63064653000154,LABORATÓRIOS STIEFEL LTDA,HIDROCORTISONA
6897,STILAMIN,NOVO,100890382,2028-01-03,25351368529200834,ANTI-HEMORRAGICOS,33069212000184,MERCK S/A,SOMATOSTATINA
6898,STILGRIP,SIMILAR,106890049,2029-01-11,2599100422477,PRODUTOS PARA TERAPIA SINTOMATICA DA GRIPE,92695691000103,KLEY HERTZ FARMACEUTICA S.A,CLORIDRATO DE FENILEFRINA +  MALEATO DE CLORFENAMINA +  PARACETAMOL
6899,STILL,NOVO,101470090,2025-01-01,2500001055089,OUTROS MEDICAMENTOS COM ACAO NO APARELHO VISUAL,43426626000177,ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,DICLOFENACO SÓDICO
6900,STILNOX,NOVO,183260352,2029-01-03,25351190128201915,HIPNOTICOS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,HEMITARTARATO DE ZOLPIDEM
6901,STILRAM SL,SIMILAR,167730659,2030-01-11,25351833435202036,HIPNOTICOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,HEMITARTARATO DE ZOLPIDEM
6902,STODAL,DINAMIZADO,169160003,2025-01-08,25351500010200950,MEDICAMENTOS DINAMIZADOS COMPOSTOS,07498711000187,BOIRON MEDICAMENTOS HOMEOPÁTICOS LTDA,BELADONA +  COCCUS CACTI +  CINA +  CORALLIUM RUBRUM +  CUPRUM METALLICUM +  DROSERA ROTUNDIFOLIA +  FERRUM PHOSPHORICUM +  IPECACUANHA +  SOLIDAGO VIRGAUREA +  ARNICA MONTANA
6903,STOMALIV,ESPECÍFICO,154230185,2027-01-03,25351647441201161,ANTIACIDO,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,BICARBONATO DE SÓDIO +  CARBONATO DE SÓDIO +  ÁCIDO CÍTRICO
6904,STOMEDINI,SIMILAR,104971435,2029-01-09,25351240531201811,ANTIACIDOS E ANTIULCEROSOS SIMPLES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,OMEPRAZOL +  OMEPRAZOL SÓDICO
6905,STREPSILS,NOVO,173900003,2025-01-11,25351722189200989,ANTINFLAMATORIOS,59557124000115,RECKITT BENCKISER (BRASIL) LTDA,FLURBIPROFENO +  FLURBIPROFENO SÓDICO
6906,STRESSDORON,DINAMIZADO,100610024,2029-01-12,2599201931975,MEDICAMENTOS DINAMIZADOS COMPOSTOS,56992217000180,WELEDA DO BRASIL LABORATÓRIO E FARMÁCIA LTDA,AURUM METALLICUM +  FERRUM SULPHURICUM +  KALI PHOSPHORICUM +  SILICEA
6907,STRIVERDI RESPIMAT,NOVO,103670171,2029-01-05,25351552585201229,BRONCODILATADORES,60831658000177,BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,CLORIDRATO DE OLODATEROL
6908,STUB,SIMILAR,109740340,2025-01-08,25351206312202117,OUTROS PRODUTOS COM ACAO NO TRATO URINARIO,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,CLORIDRATO DE TANSULOSINA
6909,STUGERON,NOVO,112360002,2029-01-10,2599201964469,VASODILATADORES,51780468000187,JANSSEN-CILAG FARMACÊUTICA LTDA,CINARIZINA
6910,SUALIV,SIMILAR,104810122,2026-01-06,25351957977201617,ANALGESICOS NAO NARCOTICOS,48113906000149,1FARMA INDUSTRIA FARMACEUTICA LTDA,CAFEÍNA +  MUCATO DE ISOMETEPTENO +  DIPIRONA MONOIDRATADA
6911,SUAVICID,SIMILAR,167730078,2029-01-03,25351550720200828,DESMELANIZANTES,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,HIDROQUINONA +  TRETINOÍNA +  FLUOCINOLONA ACETONIDA
6912,SUBTRAX,SIMILAR,100431282,2029-01-09,25351808517201828,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,SULFAMETOXAZOL +  TRIMETOPRIMA
6913,SUCCINATO DE DESVENLAFAXINA,GENÉRICO,105830881,2027-01-03,25351285343201434,ANTIDEPRESSIVOS,45992062000165,GERMED FARMACEUTICA LTDA,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6914,SUCCINATO DE DESVENLAFAXINA,GENÉRICO,126750271,2027-01-03,25351295835201410,ANTIDEPRESSIVOS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6915,SUCCINATO DE DESVENLAFAXINA,GENÉRICO,167730530,2027-01-03,25351285353201456,ANTIDEPRESSIVOS,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6916,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,GENÉRICO,102351188,2027-01-01,25351243160201413,ANTIDEPRESSIVOS,57507378000365,EMS S/A,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6917,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,GENÉRICO,100431208,2027-01-06,25351537162201602,ANTIDEPRESSIVOS,61190096000192,EUROFARMA LABORATÓRIOS S.A.,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6918,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,GENÉRICO,105730643,2027-01-01,25351858181201844,ANTIDEPRESSIVOS,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO
6919,SUCCINATO DE METOPROLOL,GENÉRICO,116180249,2029-01-12,25351510215201376,BETABLOQUEADORES SIMPLES,60318797000100,ASTRAZENECA DO BRASIL LTDA,SUCCINATO DE METOPROLOL
6920,SUCCINATO SODICO DE HIDROCORTISONA,GENÉRICO,116370105,2027-01-10,25351323730201343,GLICOCORTICOIDES SISTEMICOS,58430828000160,BLAU FARMACÊUTICA S.A.,SUCCINATO SÓDICO DE HIDROCORTISONA
6921,SUCCINIL COLIN,SIMILAR,104970206,2026-01-04,250000190839421,BLOQUEADOR NEUROMUSCULAR,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,CLORETO DE SUXAMETÔNIO
6922,SUCCITRAT,SIMILAR,116370078,2028-01-09,25351323722201380,BLOQUEADOR NEUROMUSCULAR,58430828000160,BLAU FARMACÊUTICA S.A.,CLORETO DE SUXAMETÔNIO
6923,SUCRAFILM,SIMILAR,135690617,2029-01-07,25351663355201004,ANTIULCEROSOS,00923140000131,EMS SIGMA PHARMA LTDA,SUCRALFATO
6924,SUCROFER,ESPECÍFICO,104971447,2027-01-01,25351617376202051,NUTRIENTES PARENTERAIS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,SACARATO DE HIDRÓXIDO FÉRRICO
6925,SUFENTA,NOVO,155620058,2029-01-08,25351660962202015,ANESTESICOS GERAIS INJETAVEIS,05439635000103,ANTIBIÓTICOS DO BRASIL LTDA,CITRATO DE SUFENTANILA
6926,SUG,SIMILAR,109740349,2036-01-12,25351411609202011,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,SUGAMADEX SÓDICO
6927,SUGADIOZ,SIMILAR,100470643,2031-01-09,25351374539202003,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,SUGAMADEX SÓDICO
6928,SUGANON,NOVO,100431343,2031-01-08,25351218919201917,OUTROS PRODUTOS PARA O TRATO ALIMENTAR E METABOLISMO,61190096000192,EUROFARMA LABORATÓRIOS S.A.,TARTARATO DE EVOGLIPTINA
6929,SUKHI,SIMILAR,146820084,2029-01-07,25351726474201863,ANTINEOPLASICO,05035244000123,SUN FARMACÊUTICA DO BRASIL LTDA,PEMETREXEDE DISSÓDICO
6930,SULBAMOX,SIMILAR,156260028,2026-01-10,25351345220201716,ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,04748181000947,LABORATÓRIOS BAGÓ DO BRASIL S/A,AMOXICILINA TRI-HIDRATADA +  AMOXICILINA TRIHIDRATADA +  SULBACTAM PIVOXILA
6931,SULFADIAZINA DE PRATA,GENÉRICO,125680037,2026-01-12,253510360680169,ANTINFECCIOSOS TOPICOS,73856593000166,PRATI DONADUZZI & CIA LTDA,SULFADIAZINA DE PRATA
6932,SULFADIAZINA DE PRATA,GENÉRICO,147610023,2027-01-09,25351121233201121,OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS,65271900000119,NATIVITA IND. COM. LTDA.,SULFADIAZINA DE PRATA
6933,SULFAMETOXAZOL + TRIMETOPRIMA,GENÉRICO,103700315,2025-01-09,253510166430071,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,SULFAMETOXAZOL +  TRIMETOPRIMA
6934,SULFAMETOXAZOL + TRIMETOPRIMA,GENÉRICO,103700410,2028-01-06,25351222995200289,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,SULFAMETOXAZOL +  TRIMETOPRIMA
6935,SULFAMETOXAZOL + TRIMETOPRIMA,GENÉRICO,102351048,2026-01-08,25351640382201094,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,57507378000365,EMS S/A,SULFAMETOXAZOL +  TRIMETOPRIMA
6936,SULFAMETOXAZOL + TRIMETOPRIMA,GENÉRICO,103920169,2026-01-11,25351561163200988,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,SULFAMETOXAZOL +  TRIMETOPRIMA
6937,SULFATO DE AMICACINA,GENÉRICO,103700297,2025-01-04,253510029300095,AMINOGLICOSIDEOS,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A,SULFATO DE AMICACINA
6938,SULFATO DE AMICACINA,GENÉRICO,113430141,2026-01-12,25351482726200512,AMINOGLICOSIDEOS,19570720000110,HIPOLABOR FARMACEUTICA LTDA,SULFATO DE AMICACINA
6939,SULFATO DE ATAZANAVIR,GENÉRICO,110630133,2029-01-01,25351266606201269,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),33781055000135,FUNDAÇÃO OSWALDO CRUZ,SULFATO DE ATAZANAVIR
6940,SULFATO DE EFEDRINA,GENÉRICO,113430185,2028-01-02,25351188392201129,HIPERTENSOR,19570720000110,HIPOLABOR FARMACEUTICA LTDA,SULFATO DE EFEDRINA
6941,SULFATO DE GENTAMICINA,GENÉRICO,113430119,2025-01-05,25351067879200533,ANTIBIOTICOS SISTEMICOS SIMPLES,19570720000110,HIPOLABOR FARMACEUTICA LTDA,SULFATO DE GENTAMICINA
6942,SULFATO DE MAGNÉSIO,ESPECÍFICO,155920005,2029-01-10,25351045769200359,ELETROLITOS SIMPLES,04459117000199,SAMTEC BIOTECNOLOGIA LIMITADA,SULFATO DE MAGNÉSIO
6943,SULFATO DE MAGNÉSIO HEPTAHIDRATADO,ESPECÍFICO,164000006,2025-01-10,25351722939200835,ELETROLITOS SIMPLES,05155425000193,CASULA & VASCONCELOS INDÚSTRIA FARMACÊUTICA E COMÉRCIO LTDA,SULFATO DE MAGNÉSIO HEPTAIDRATADO
6944,SULFATO DE MORFINA,GENÉRICO,104971397,2026-01-03,25351234344201348,ANALGESICOS NARCOTICOS,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,SULFATO DE MORFINA PENTAIDRATADO
6945,SULFATO DE NEOMICINA,GENÉRICO,125680196,2028-01-07,25351589576200739,ANTINFECCIOSOS TOPICOS,73856593000166,PRATI DONADUZZI & CIA LTDA,SULFATO DE NEOMICINA
6946,SULFATO DE NEOMICINA + BACITRACINA,GENÉRICO,102350519,2026-01-08,253510200090151,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,57507378000365,EMS S/A,BACITRACINA +  SULFATO DE NEOMICINA
6947,SULFATO DE NEOMICINA + BACITRACINA,GENÉRICO,183260075,2026-01-03,25351688639201433,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,BACITRACINA ZÍNCICA +  SULFATO DE NEOMICINA
6948,SULFATO DE NEOMICINA + BACITRACINA ZÍNCICA,GENÉRICO,143810121,2028-01-09,25351564505200723,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,02814497000107,CIMED INDUSTRIA S.A,BACITRACINA ZÍNCICA +  SULFATO DE NEOMICINA
6949,SULFATO DE NEOMICINA + BACITRACINA ZÍNCICA,SIMILAR,141070619,2029-01-03,25351449584201553,ANTINFECCIOSOS TOPICOS,02501297000102,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,BACITRACINA ZÍNCICA +  SULFATO DE NEOMICINA
6950,SULFATO DE POLIMIXINA B,GENÉRICO,100430918,2025-01-01,25351085547200450,ANTIBIOTICOS SISTEMICOS SIMPLES,61190096000192,EUROFARMA LABORATÓRIOS S.A.,SULFATO DE POLIMIXINA B
6951,SULFATO DE SALBUTAMOL,GENÉRICO,125680030,2026-01-06,253510160850125,BRONCODILATADORES,73856593000166,PRATI DONADUZZI & CIA LTDA,SULFATO DE SALBUTAMOL
6952,SULFATO DE SALBUTAMOL,GENÉRICO,109630051,2028-01-02,25351202393200213,BRONCODILATADORES,06597801000162,THEODORO F SOBRAL & CIA LTDA,SULFATO DE SALBUTAMOL
6953,SULFATO DE SALBUTAMOL,GENÉRICO,113430134,2026-01-07,25351481585200511,BRONCODILATADORES,19570720000110,HIPOLABOR FARMACEUTICA LTDA,SULFATO DE SALBUTAMOL
6954,SULFATO DE SALBUTAMOL,GENÉRICO,162410018,2026-01-12,25351498668201031,BRONCODILATADORES,04656253000179,MARIOL INDUSTRIAL LTDA,SULFATO DE SALBUTAMOL
6955,SULFATO DE TERBUTALINA,GENÉRICO,125680088,2028-01-07,25351025537200384,BRONCODILATADORES,73856593000166,PRATI DONADUZZI & CIA LTDA,SULFATO DE TERBUTALINA
6956,SULFATO DE TERBUTALINA,GENÉRICO,104971316,2025-01-08,25351003417200598,BRONCODILATADORES,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,SULFATO DE TERBUTALINA
6957,SULFATO DE VINCRISTINA,GENÉRICO,155370018,2029-01-10,25351331301200899,ANTINEOPLASICO,64171697000146,ACCORD FARMACÊUTICA LTDA,SULFATO DE VINCRISTINA
6958,SULFATO DE VINCRISTINA,GENÉRICO,106460205,2027-01-04,25351148619201206,ALCALOIDE DA VINCA,61282661000141,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,SULFATO DE VINCRISTINA
6959,SULFATO DE ZINCO,ESPECÍFICO,164000005,2025-01-10,25351722880200885,ELETROLITOS SIMPLES,05155425000193,CASULA & VASCONCELOS INDÚSTRIA FARMACÊUTICA E COMÉRCIO LTDA,SULFATO DE ZINCO HEPTAIDRATADO
6960,SULFATRIN,SIMILAR,105820014,2005-01-09,250000216749955,ANTINFECCIOSOS,06600779000162,LABORATORIO INDUSTRIAL FARMACEUTICO ROCHA LTDA.,SULFAMETOXAZOL +  TRIMETOPRIMA
6961,SULFAZINA,SIMILAR,109630033,2028-01-02,2599100028181,SULFAS,06597801000162,THEODORO F SOBRAL & CIA LTDA,SULFADIAZINA
6962,SULFERBEL,ESPECÍFICO,105710004,2028-01-10,2599201858676,ANTIANEMICOS,18324343000177,BELFAR LTDA,SULFATO FERROSO +  SULFATO FERROSO HEPTAIDRATADO
6963,SULGLIC,SIMILAR,102350983,2025-01-03,25351219922200803,OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO,57507378000365,EMS S/A,SULFATO DE GLICOSAMINA
6964,SULPAN,SIMILAR,183260371,2029-01-03,25351411301201924,ANSIOLITICOS-ASSOCIACOES MEDICAMENTOSAS,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,BROMAZEPAM +  SULPIRIDA
6965,SUMAX,NOVO,100330163,2027-01-10,25351568764201117,ANALGESICOS CONTRA ENXAQUECA,61230314000175,LIBBS FARMACÊUTICA LTDA,SUCCINATO DE SUMATRIPTANA
6966,SUMAX,SIMILAR,100330029,2027-01-10,250000122159241,ANALGESICOS CONTRA ENXAQUECA,61230314000175,LIBBS FARMACÊUTICA LTDA,SUCCINATO DE SUMATRIPTANA
6967,SUMAXPRO,NOVO,100330176,2029-01-08,25351056896201357,ANALGESICOS CONTRA ENXAQUECA,61230314000175,LIBBS FARMACÊUTICA LTDA,NAPROXENO SÓDICO +  SUCCINATO DE SUMATRIPTANA
6968,SUPERAN,NOVO,183260372,2027-01-10,25351411306201957,ANTIEMETICOS E ANTINAUSEANTES,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.,CLORIDRATO DE ALIZAPRIDA
6969,SUPLEVIT C FOR,ESPECÍFICO,135690662,2028-01-03,25351426479200941,VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS,00923140000131,EMS SIGMA PHARMA LTDA,ASPARTATO DE ARGININA +  ÁCIDO ASCÓRBICO
6970,SUPLEVIT C PREVENT,ESPECÍFICO,135690565,2025-01-04,25351434915200962,MONOVITAMINAS EXCETO VITAMINA K,00923140000131,EMS SIGMA PHARMA LTDA,ÁCIDO ASCÓRBICO
6971,SUPREMA,SIMILAR,109740117,2025-01-09,253510001210067,OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,ACETATO DE NORETISTERONA +  ESTRADIOL
6972,SUPRENIQ,GENÉRICO,155730041,2028-01-05,25351158399201714,ANTINEOPLASICO,05333542000108,TEVA FARMACÊUTICA LTDA.,FULVESTRANTO
6973,SUPRENZ,BIOLÓGICO,125760023,2019-01-02,25351438206201389,MODULADORES DO METABOLISMO E DA DIGESTAO,68949239000146,UNITED MEDICAL LTDA,PANCREATINA
6974,SUPRIUM,ESPECÍFICO,107150176,2025-01-08,25351071036201069,POLIVITAMINICOS COM MINERAIS,44010437000181,CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  NICOTINAMIDA +  PANTOTENATO DE CÁLCIO +  RIBOFLAVINA +  SULFATO CÚPRICO +  SULFATO DE ZINCO +  ÁCIDO ASCÓRBICO +  ÁCIDO FÓLICO
6975,SUREPTIL,,120330228,2005-01-05,25351052413200371,VASODILATADORES,61099966000112,SANOFI - SYNTHELABO FARMACÊUTICA LTDA,ACEFILINATO DE HEPTAMINOL +  CINARIZINA
6976,SURVANTA,BIOLÓGICO,198600002,2027-01-08,25351068659201407,PRODUTO PARA O APARELHO RESPIRATORIO,15800545000150,ABBVIE FARMACÊUTICA LTDA.,BERACTANTO
6977,SUSTRATE,NOVO,103900182,2026-01-10,25351351960201167,NITRITOS NITRATOS E SEMELHANTES,33349473000158,FARMOQUÍMICA S/A,PROPATILNITRATO
6978,SUTENT,NOVO,121100466,2026-01-05,25351421905201989,ANTINEOPLASICO,61072393000133,WYETH INDÚSTRIA FARMACÊUTICA LTDA,MALATO DE SUNITINIBE
6979,SUTRIPTAN,SIMILAR,109740348,2025-01-09,25351212744202159,ANALGESICOS CONTRA ENXAQUECA,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA,SUCCINATO DE SUMATRIPTANA
6980,SUVERSADEX,SIMILAR,151430064,2052-01-02,25351069157202133,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,SUGAMADEX SÓDICO
6981,SVIR,SIMILAR,102980309,2027-01-10,25351163094200248,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,SAQUINAVIR
6982,SVUDIN,SIMILAR,102980233,2029-01-09,250000098869964,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,ESTAVUDINA
6983,SYGEN,BIOLÓGICO,103410003,2030-01-06,2500102678084,GANGLIOSIDEO,61455192000115,TRB PHARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA LTDA,MONOSSIALOGANGLIOSIDEO
6984,SYLVANT,BIOLÓGICO,151890004,2030-01-05,25351491194202124,IMUNOSUPRESSOR,53452157000114,COLLECT IMPORTAÇÃO E COMÉRCIO LTDA,SILTUXIMABE
6985,SYMBICORT,SIMILAR,116180250,2025-01-09,25351333730201449,ANTIASMATICOS,60318797000100,ASTRAZENECA DO BRASIL LTDA,BUDESONIDA +  FUMARATO DE FORMOTEROL DI-HIDRATADO
6986,SYMBICORT TURBUHALER,NOVO,116180106,2026-01-01,253510244410011,ANTIASMATICOS,60318797000100,ASTRAZENECA DO BRASIL LTDA,BUDESONIDA +  FUMARATO DE FORMOTEROL
6987,SYMPTA,SIMILAR,194270078,2028-01-10,25351673978201440,ANTIDEPRESSIVOS,14806008000154,MOMENTA FARMACÊUTICA LTDA.,CLORIDRATO DE DULOXETINA
6988,SYNAGIS,BIOLÓGICO,116180286,2029-01-03,25351189139202177,PRODUTO PARA O APARELHO RESPIRATORIO,60318797000100,ASTRAZENECA DO BRASIL LTDA,PALIVIZUMABE
6989,SYNFLORIX,BIOLÓGICO,101070273,2029-01-06,25351301929200860,VACINAS,33247743000110,GLAXOSMITHKLINE BRASIL LTDA,POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 1 +  POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 18C  +  POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 23F  +  POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 4  +  POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PNEUMONIAE SOROTIPO 5 +  POLISSACARÍDEO CAPSULAR DE STREPTOCOCCUS PN
6990,SYNTHROID,NOVO,105530329,2027-01-09,25351134832200754,HORMONIOS TIREOIDEANOS SIMPLES OU ASSOCIADOS ENTRE SI,56998701000116,ABBOTT LABORATÓRIOS DO BRASIL LTDA,LEVOTIROXINA SÓDICA
